Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
7385	5	5	20845863	constrained	0.794891640198709	0.9821641725557014
5799	5	5	20845863	accelerated	0.7948958404907929	0.9819049830450198
4502	4	5	5567862	constrained	0.7949682576160177	0.9817301760494901
7763	5	4	4750372	accelerated	0.7951889724686498	0.9817385511591699
3802	5	4	10845863	constrained	0.7954821991680597	0.9818364206514864
4291	4	5	5567862	constrained	0.7962697129755563	0.9825441551075094
2437	4	4	3881501	accelerated	0.7963467357517229	0.9823750457969506
1688	4	4	3881501	constrained	0.7964416508902823	0.9822280935059138
1952	5	5	20845863	constrained	0.7968591239613567	0.9824789145240909
4358	5	5	20845863	constrained	0.7968591239613567	0.982215020107082
6944	5	5	20845863	accelerated	0.796888093352593	0.9819869657344387
3708	5	4	4750372	constrained	0.7969356739029685	0.9817819617558986
3781	4	4	4750372	accelerated	0.7970204308259534	0.981622854820263
2525	5	4	6850431	constrained	0.7973324415402807	0.981743647498886
9709	4	4	6850431	constrained	0.7981347441840644	0.9824679026450298
6328	5	5	20845863	accelerated	0.7984860221773443	0.9826367272115402
6233	4	5	8845863	constrained	0.7988365673380551	0.9828045596553177
7086	5	5	20845863	accelerated	0.7988759317812698	0.9825895606926419
4094	4	4	10845863	accelerated	0.7995142046429549	0.9831111160521221
6159	4	4	10845863	constrained	0.7995419343983567	0.9828818475633697
8779	5	4	10845863	accelerated	0.7995814754742303	0.9826672177159194
7554	5	5	20845863	accelerated	0.7996577662738077	0.9824978552692111
7598	5	4	6850431	constrained	0.8001362202215242	0.9828225681468348
6919	5	5	20845863	constrained	0.8007860343183574	0.9833575358541456
8032	5	4	10845863	constrained	0.800837837987272	0.9831580627403936
7106	5	5	20845863	accelerated	0.8012268093513816	0.9833725135366381
6302	5	5	20845863	constrained	0.8015586592066241	0.98351676125647
5962	5	5	20845863	accelerated	0.8016282348678031	0.9833392060433971
7055	5	5	20845863	accelerated	0.8016282348678031	0.9830764216484095
4141	5	5	20845863	accelerated	0.8020259177126634	0.9833013455472649
8775	4	4	3074060	constrained	0.8022326557602167	0.9832921093172101
2458	5	5	20845863	constrained	0.8023353126790382	0.9831553404229925
1198	5	5	20845863	constrained	0.8027353894523418	0.9833829957813125
1016	5	4	10845863	constrained	0.8034978722306284	0.9840543730094352
7436	5	5	20845863	constrained	0.8039113523486981	0.9842980778890543
6805	5	5	20845863	accelerated	0.8039828551094761	0.9841230520398468
5037	5	5	20845863	constrained	0.8043019331736543	0.9842510856890399
535	4	5	8845863	accelerated	0.8044032529872238	0.9841126440838097
3573	5	5	20845863	constrained	0.8050845336036193	0.984683615327028
5992	5	5	20845863	constrained	0.8050845336036193	0.9844212429275271
7841	4	4	10845863	accelerated	0.8054664920790942	0.9846259275841671
7490	5	5	20845863	constrained	0.8054714695191089	0.9843697932418617
440	5	5	20845863	accelerated	0.8055882692773496	0.9842504173891793
7180	5	5	20845863	constrained	0.8058733687471458	0.9843366753209082
8549	5	4	5567862	constrained	0.8059229146852022	0.9841352462720577
8914	4	4	1599441	accelerated	0.8059960533510853	0.9839627264772892
1909	4	5	8845863	accelerated	0.8060567967751486	0.9837751703194567
4722	4	5	8845863	accelerated	0.806624488596745	0.9842062691226968
5840	5	5	20845863	constrained	0.8074485451487742	0.9849498600977471
5862	5	4	4750372	constrained	0.807503259092943	0.9847548381550665
8158	4	5	8845863	accelerated	0.8076396551435537	0.9846595051683762
5857	5	5	20845863	constrained	0.807850923970162	0.9846554820980276
8478	5	4	4750372	constrained	0.8080424774410153	0.9846274373278862
8362	5	4	10845863	constrained	0.8082895461925922	0.9846670367607661
6629	5	5	20845863	constrained	0.8086444591285271	0.9848379572560539
6388	4	5	10845863	accelerated	0.8090962972746674	0.9851267997329394
4645	5	4	10845863	accelerated	0.8093445877144122	0.9851677222868535
2279	5	4	10845863	constrained	0.8093756392983982	0.98494426113507
3332	5	5	20845863	accelerated	0.809528918567528	0.9848696201766665
7222	5	5	20845863	accelerated	0.809528918567528	0.9846085892675287
336	5	5	20845863	constrained	0.8098166811967465	0.9846976020169237
1114	5	5	20845863	accelerated	0.8099211313539527	0.9845637276247123
695	5	5	20845863	accelerated	0.8103147836294394	0.9847813935581297
7232	5	5	20845863	accelerated	0.8107105471555505	0.9850015093716763
5256	4	5	8845863	accelerated	0.8109718167575767	0.9850581437534461
4881	5	5	20845863	constrained	0.8110101012910749	0.9848439679345707
4651	5	4	10845863	constrained	0.8114951150691041	0.9851722441936821
8979	4	4	5567862	constrained	0.8117486711679356	0.9852194266039822
6865	5	5	20845863	constrained	0.8118060344161944	0.9850285277461439
504	5	5	20845863	constrained	0.8122003560692874	0.9852464800428126
2639	5	5	20845863	accelerated	0.812693011491729	0.9855835702260952
5104	4	5	8845863	constrained	0.812867814078586	0.9855351119700478
5824	5	5	20845863	constrained	0.8129907259115366	0.98542378267513
4510	5	4	10845863	constrained	0.8130605783035716	0.9852482159585662
3977	5	4	5567862	constrained	0.8133083297654999	0.9852882590532944
48	5	5	20845863	accelerated	0.8134826192252017	0.9852393084255611
2692	5	4	10845863	constrained	0.8136039013098361	0.985126201348506
6571	5	4	5567862	accelerated	0.8138718489236442	0.9851906923531002
2390	5	4	6850431	accelerated	0.814140091779858	0.985255506639707
3459	4	4	3074060	constrained	0.8142426016260162	0.9851197729664616
3964	5	4	5567862	accelerated	0.814394807534937	0.9850442202893585
8880	4	4	2401596	constrained	0.8144183689011069	0.9848131475328535
6990	5	5	20845863	accelerated	0.8146741323047832	0.9848629065191387
4025	5	4	4750372	accelerated	0.8153278441039773	0.985393594046129
2025	4	4	4750372	accelerated	0.8157884981080696	0.9856907366555903
4970	5	5	20845863	accelerated	0.8158501948684327	0.9855058026457588
6229	5	5	20845863	constrained	0.8161338848145302	0.9855890519510209
7434	5	5	20845863	constrained	0.8161338848145302	0.9853297546471663
2003	4	5	10845863	constrained	0.8166163125286872	0.9856528822183445
7137	5	5	20845863	accelerated	0.8166527580034633	0.9854376824816968
985	4	4	10845863	constrained	0.8169488326938241	0.9855358026372132
1911	5	4	5567862	constrained	0.8169868652149084	0.9853226608334336
5928	4	5	8845863	accelerated	0.8170819484199207	0.9851784186282229
9262	4	4	5567862	constrained	0.8171215925458967	0.9849674253199684
3798	5	5	20845863	accelerated	0.817437663406	0.9850896631749302
3143	4	4	2401596	constrained	0.8175169724071979	0.9849265913301736
8425	5	4	5567862	accelerated	0.817719488196755	0.9849120029750417
6330	5	5	20845863	constrained	0.8180869807766515	0.985096078400434
1714	4	4	3074060	accelerated	0.8181783852691586	0.9849476941238638
4347	5	4	10845863	accelerated	0.8184344518526131	0.9849975608580229
6036	5	5	20845863	constrained	0.8188814751217184	0.9852771602867241
7707	5	5	20845863	constrained	0.8188814751217184	0.985018896286649
5727	5	5	20845863	accelerated	0.8190137119970089	0.9849197914974512
6277	5	5	20845863	accelerated	0.8194128343309313	0.9851416025005616
6538	5	5	20845863	accelerated	0.8194128343309313	0.9848835769367846
7295	5	4	10845863	accelerated	0.8194946008232852	0.9847239390358878
1969	4	5	10845863	accelerated	0.8202111326181947	0.9853269339227474
4653	5	4	4750372	constrained	0.8203460005446905	0.9852310380789282
1381	5	4	5567862	constrained	0.8206265785866782	0.985310143677202
7283	5	5	20845863	constrained	0.8208562487032994	0.9853280997382792
7070	4	5	8845863	accelerated	0.8209493007459645	0.9851820975740667
6379	5	4	10845863	accelerated	0.821113606604289	0.985121657701198
5142	5	5	20845863	constrained	0.8216465226268785	0.9855033696640736
1670	5	5	20845863	accelerated	0.8217797382125999	0.9854055967226603
5441	4	4	8845863	accelerated	0.8223611371532628	0.9858451563208784
8590	4	4	10845863	accelerated	0.8227092353889591	0.9860048788717507
2367	4	4	3881501	accelerated	0.8228124236460413	0.985871073658403
8918	5	4	6850431	accelerated	0.8230949224316785	0.9859521271310291
6491	5	5	20845863	constrained	0.8236013451250631	0.9863012976980466
4146	5	5	20845863	constrained	0.8240021892477281	0.9865238837614985
863	4	4	10845863	constrained	0.8249165130474797	0.9873609489762348
8578	5	4	10845863	constrained	0.8253946371733933	0.9876756166854503
3438	5	4	10845863	constrained	0.8259344584370801	0.9880639285108865
6154	5	5	20845863	constrained	0.825974660781225	0.9878545004756427
4830	5	5	20845863	constrained	0.8263666803862338	0.9880658406181415
8141	4	5	8845863	constrained	0.826516742193945	0.987987843169579
610	5	4	4750372	accelerated	0.826598689272084	0.9878284856952066
6966	5	5	20845863	constrained	0.8271528298069953	0.9882333600583967
1812	5	5	20845863	accelerated	0.8273225388287779	0.9881788471330718
8017	4	5	10845863	accelerated	0.8275570734518451	0.9882017720714331
8380	4	4	8845863	accelerated	0.8276184726901956	0.9880179945825462
8334	5	4	5567862	constrained	0.8279423131628627	0.9881475357878743
3009	5	5	20845863	constrained	0.8279549976456763	0.987905742120647
6472	5	5	20845863	constrained	0.8279549976456763	0.987648943123475
8646	5	4	10845863	constrained	0.8280871086111536	0.9875498288504637
6783	5	5	20845863	accelerated	0.828126445486933	0.9873401554532439
8289	4	5	8845863	accelerated	0.8282060508710677	0.9871785889473583
4605	4	5	5567862	accelerated	0.8282881928548996	0.987020129060279
7512	5	5	20845863	accelerated	0.8285231686724187	0.9870438268529932
9227	4	4	10845863	accelerated	0.8285237826381033	0.9867883826956284
9214	4	4	3881501	accelerated	0.8286086594212614	0.986633403758217
8694	5	4	4750372	constrained	0.8286371666664561	0.9864114028099525
2970	4	5	8845863	constrained	0.8286866761174949	0.9862145115931494
6527	5	5	20845863	constrained	0.8287471899426588	0.9860308153090126
6516	5	5	20845863	accelerated	0.828926801405402	0.9859888780843415
4698	4	5	5567862	constrained	0.8295232324988139	0.9864426312353088
5187	5	4	5567862	accelerated	0.8296360320902182	0.9863211790834227
2045	4	5	8845863	constrained	0.8297951484392461	0.9862548397274541
3426	4	5	8845863	constrained	0.8297951484392461	0.9859994656104868
4672	4	4	6850431	accelerated	0.8298689439620747	0.9858318881289052
1868	4	4	3074060	accelerated	0.8306763159264852	0.9865356143340166
8347	5	4	5567862	accelerated	0.830744647678661	0.9863614975931113
2926	5	5	20845863	accelerated	0.8309183825056399	0.9863125859592295
8112	4	5	8845863	accelerated	0.831632557284289	0.9869050440593747
7001	5	5	20845863	accelerated	0.8317083741028625	0.986739847145304
8269	5	4	5567862	accelerated	0.832449961417591	0.9873644024154368
8645	4	4	3074060	constrained	0.8325057443455673	0.9871754162278575
3920	5	5	20845863	accelerated	0.8325076743960191	0.9869226860768101
5309	5	4	10845863	accelerated	0.8330110389441463	0.987264374409785
7104	5	5	20845863	accelerated	0.8336779790034206	0.9877997019485404
7847	5	5	20845863	accelerated	0.8340801722473419	0.988021143635274
3810	4	4	3074060	constrained	0.8348505743539129	0.9886785253445435
4295	4	4	5567862	accelerated	0.8352242112840584	0.9888658167137627
5997	5	5	20845863	accelerated	0.8352688063487993	0.9886635420001652
2250	5	4	5567862	constrained	0.8352770841654287	0.9884183958832264
799	5	5	20845863	accelerated	0.8356814598799044	0.9886419745782112
8066	4	5	10845863	accelerated	0.8359757039029854	0.9887351817553608
1023	5	5	20845863	accelerated	0.8360797185203895	0.9886034084746373
1763	5	5	20845863	accelerated	0.8360797185203895	0.9883487450515372
7536	5	5	20845863	accelerated	0.8360797185203895	0.988094212796824
7695	5	5	20845863	accelerated	0.8360797185203895	0.9878398116091831
765	5	5	20845863	constrained	0.8363089383059746	0.9878562980401847
5308	5	4	4750372	constrained	0.8364779318261317	0.9878016544390423
476	5	4	6850431	accelerated	0.8370859325504794	0.988265331740198
8498	4	5	8845863	accelerated	0.8372660504684815	0.9882237411522278
2566	5	5	20845863	constrained	0.8375083053578538	0.988255493259756
2871	5	5	20845863	constrained	0.8375083053578538	0.9880014430044193
5739	5	5	20845863	constrained	0.8375083053578538	0.9877475233326114
9049	4	4	3881501	constrained	0.8376717201193213	0.987686414087247
5138	5	5	20845863	accelerated	0.8376761118901412	0.9874378827289643
7248	5	5	20845863	accelerated	0.8376761118901412	0.9871843034062295
808	4	4	3074060	constrained	0.8383565455625872	0.9877325256962035
5067	4	5	5567862	constrained	0.8384621461298709	0.9876033851616985
6891	5	5	20845863	accelerated	0.8384875998573562	0.9873799321902509
6289	4	4	10845863	constrained	0.8385255010578276	0.9871712479103055
6914	5	5	20845863	constrained	0.8387210051048876	0.9871481642539957
8754	4	5	10845863	accelerated	0.8387866487682147	0.9869722900505994
3936	5	5	20845863	accelerated	0.8388851867362791	0.9868352017259125
8999	5	4	6850431	constrained	0.8389665706004779	0.9866780093504851
1893	5	5	20845863	accelerated	0.8392845010020763	0.9867990200098714
8587	5	4	5567862	constrained	0.8392994781284457	0.9865638588963723
4127	5	4	10845863	constrained	0.8399699955951765	0.9870991830438578
9096	4	4	10845863	accelerated	0.8402326350506747	0.9871550338575387
3739	5	4	6850431	constrained	0.8406596934052838	0.9874039756940997
9440	4	4	5567862	accelerated	0.8407933928471363	0.9873083110991577
6859	5	5	20845863	accelerated	0.8408933699436987	0.9871731068487165
879	5	5	20845863	accelerated	0.8408933699436987	0.9869206329083461
6438	5	5	20845863	accelerated	0.8412870222191855	0.9871301828084486
5409	4	5	5567862	accelerated	0.8420648364538443	0.9877902695518127
5795	5	5	20845863	accelerated	0.8420875700695293	0.9875644924735675
7065	5	5	20845863	accelerated	0.8420875700695293	0.9873121765582702
3702	4	4	5567862	constrained	0.8421940609992206	0.9871848137740544
9050	4	4	3881501	accelerated	0.8423873878982133	0.9871592755528348
3266	5	5	20845863	accelerated	0.842882359963625	0.9874871457424241
3137	4	5	5567862	accelerated	0.8431735265217992	0.9875761391548077
7467	5	4	4750372	constrained	0.8432217391286047	0.9873805973108362
7860	4	4	6850431	constrained	0.8434024371342029	0.9873402510226678
239	5	5	20845863	constrained	0.8434740629681131	0.9871722710942799
5464	5	5	20845863	constrained	0.8434740629681131	0.9869205698522874
6048	5	5	20845863	constrained	0.8434740629681131	0.9866689969310913
6657	5	5	20845863	constrained	0.8438760581148202	0.9868876734681218
1269	4	5	5567862	accelerated	0.8439608155685602	0.9867353331577383
3930	4	4	5567862	accelerated	0.8439856862263335	0.986513070324158
2389	5	5	20845863	accelerated	0.8440735851453942	0.9863645740341772
2081	4	5	8845863	constrained	0.8441367853631525	0.9861872983786931
5771	5	5	20845863	constrained	0.8442765185628045	0.9860995020831534
2314	5	5	20845863	accelerated	0.8444794250949391	0.9860855169874492
8345	5	4	4750372	accelerated	0.8445760347259098	0.9859474493404222
7574	4	5	8845863	constrained	0.8447049915808744	0.9858472040601812
3333	4	4	2401596	constrained	0.8451445338765836	0.9861093989218516
8332	5	4	4750372	constrained	0.8454834254550628	0.9862540517064777
7078	4	5	8845863	accelerated	0.8459109936677394	0.9865020457284005
7821	5	5	20845863	accelerated	0.8460435739097022	0.9864059859429938
6400	5	5	20845863	constrained	0.8462687493423576	0.9864179046817575
3363	4	5	8845863	accelerated	0.8463785219792859	0.986295337065247
4172	5	5	20845863	accelerated	0.8464412567545625	0.9861180317965695
8306	5	4	5567862	constrained	0.8465739461003342	0.9860222940747294
6819	5	5	20845863	accelerated	0.8468397073269225	0.9860815571995045
4023	4	5	8845863	accelerated	0.8470166623914746	0.9860374083496897
7608	5	5	20845863	accelerated	0.8472353748870961	0.986041880638317
6997	5	4	6850431	constrained	0.8472996996618424	0.9858667144391975
7903	5	4	6850431	constrained	0.8472996996618424	0.9856168115965006
8251	4	4	2401596	constrained	0.8475716786141427	0.9856833332894833
7044	5	5	20845863	accelerated	0.847632961766019	0.9855048547109858
1170	5	5	20845863	accelerated	0.8480271898371304	0.9857134686328752
3021	4	5	8845863	accelerated	0.8480804665838726	0.9855257688410715
2836	5	5	20845863	accelerated	0.8484391716066733	0.9856930021526642
5787	5	5	20845863	constrained	0.8486506976788353	0.9856892056816439
8297	5	4	10845863	constrained	0.8486806724082958	0.9854745965793698
2684	4	5	5567862	constrained	0.8489737634396245	0.9855655452629489
6410	5	5	20845863	constrained	0.8490549948736267	0.9854105643588955
1321	5	5	20845863	accelerated	0.8496423925306256	0.9858429682232719
7815	5	5	20845863	accelerated	0.8496423925306256	0.9855937662596159
1396	5	4	10845863	accelerated	0.8499175183436584	0.9856637583217206
9314	4	4	5567862	constrained	0.8500942898091575	0.9856196806301727
3787	5	4	6850431	accelerated	0.8504585925978502	0.9857929985934666
3338	5	4	5567862	accelerated	0.8506261032874644	0.9857381787843874
4050	5	4	6850431	constrained	0.8506909061621266	0.9855643949452155
1485	5	5	20845863	accelerated	0.8508374563498934	0.9854853829353005
1423	5	5	20845863	accelerated	0.851234179535379	0.9856961014100062
6139	5	5	20845863	accelerated	0.851234179535379	0.9854474394268048
6747	4	4	3074060	accelerated	0.851259485271673	0.9852281911504938
6514	5	4	10845863	constrained	0.8513497374614578	0.985084202019826
4037	5	4	4750372	constrained	0.8516067738620956	0.985133220381436
7595	5	4	10845863	constrained	0.8518972994192636	0.9852209443132562
4545	5	5	20845863	accelerated	0.8524220459093368	0.9855794327734811
8211	4	5	10845863	accelerated	0.8528258776639458	0.9857979729470648
5918	5	5	20845863	constrained	0.8530630524255961	0.9858238095142434
3830	4	5	5567862	accelerated	0.8534744885089233	0.986050963687676
224	5	4	10845863	accelerated	0.8537328369243281	0.9861011801272946
4570	5	4	5567862	constrained	0.8539335003749817	0.9860847592402595
7981	5	4	5567862	constrained	0.854053393960944	0.9859751006004458
4710	4	4	10845863	accelerated	0.8540637755864584	0.9857391011484551
8395	5	4	4750372	constrained	0.854418201923591	0.9859002083548802
1699	5	5	20845863	constrained	0.854643983947435	0.9859128311550476
7403	5	5	20845863	constrained	0.854643983947435	0.985665052107258
9219	4	4	2401596	accelerated	0.8550619197626548	0.985899283867041
1339	4	5	5567862	accelerated	0.8551637080470955	0.9857689666486112
4741	5	5	20845863	accelerated	0.8552416211180338	0.9856112002286934
9204	4	4	10845863	constrained	0.8561803749407745	0.9864453277939277
3701	4	4	8845863	constrained	0.8561993684417978	0.9862196038602936
4713	4	4	6850431	accelerated	0.8563424723975305	0.9861369148889002
7591	5	5	20845863	accelerated	0.8564650908547916	0.9860306828732159
4174	5	5	20845863	accelerated	0.8568597987555905	0.9862376765712076
6778	5	5	20845863	accelerated	0.8568597987555905	0.9859903752480955
7099	5	5	20845863	constrained	0.8570368670123127	0.9859468996539241
6900	4	4	3881501	constrained	0.8570631015833465	0.9857299682120243
5784	5	5	20845863	accelerated	0.8572742756395074	0.9857257957679028
3103	4	5	5567862	constrained	0.857282205087852	0.9854879857585553
6848	5	4	10845863	constrained	0.8573185498362474	0.9852829514646981
7392	5	5	20845863	constrained	0.8578316491133902	0.9856257981425507
3030	4	5	10845863	accelerated	0.8578974951452263	0.9854547197049921
566	5	5	20845863	constrained	0.8582323013987149	0.9855926003800557
4015	5	5	20845863	accelerated	0.8584780723590846	0.9856281896562019
5769	5	5	20845863	accelerated	0.8584780723590846	0.9853816593436315
474	4	4	3074060	constrained	0.8587882796489852	0.9854912266339567
2148	5	4	5567862	accelerated	0.8592336314709135	0.9857557837050055
4083	4	5	8845863	constrained	0.8604208488615503	0.9868711010811434
8400	4	5	5567862	constrained	0.8606003382419963	0.9868303228866869
6005	5	5	20845863	constrained	0.8610446368082717	0.9870931397234971
4808	5	5	20845863	constrained	0.8614469197109894	0.9873076709674651
2964	5	4	4750372	accelerated	0.8615599961426885	0.9871907171782266
5898	5	5	20845863	accelerated	0.8616567521057805	0.9870551261641105
3900	5	4	10845863	constrained	0.862180074347524	0.9874081260745663
4937	4	5	10845863	constrained	0.8623650899277592	0.9873736022151913
7052	4	4	8845863	constrained	0.8629683235501779	0.9878178190999667
6265	5	5	20845863	constrained	0.8630493370149477	0.987664191411869
6529	5	5	20845863	accelerated	0.8636534194007042	0.9881090854225459
7625	5	5	20845863	accelerated	0.8636534194007042	0.9878627970164087
3843	5	4	10845863	accelerated	0.8640092339602653	0.9880235172299171
6565	5	5	20845863	accelerated	0.8640661688977468	0.9878424636451819
4951	5	5	20845863	constrained	0.8642556102110796	0.987812950251219
6833	5	4	10845863	constrained	0.8643553936972319	0.9876810014134954
4195	4	4	8845863	constrained	0.8644832586450518	0.9875811983873893
4693	5	5	20845863	constrained	0.8646499318641726	0.9875257683734914
4253	5	5	20845863	constrained	0.865047131077371	0.9877335865922009
9154	4	4	4750372	constrained	0.8651362489196779	0.9875896135055726
7122	5	5	20845863	accelerated	0.8652790823813832	0.987507015431029
1350	5	4	10845863	constrained	0.865452360635253	0.9874591951653844
2902	5	4	10845863	accelerated	0.8656588670870977	0.9874493017804354
6396	5	5	20845863	constrained	0.8658654132526414	0.9874394586024781
2789	5	5	20845863	constrained	0.8662639553272222	0.9876485195022665
5766	5	4	6850431	constrained	0.8664259759239221	0.9875878796609237
6054	5	5	20845863	constrained	0.8666652790432381	0.9876153378518548
7423	5	5	20845863	constrained	0.8666652790432381	0.9873701503300446
253	5	4	10845863	accelerated	0.8667518574285982	0.9872236966343602
7082	5	5	20845863	accelerated	0.8668952447342531	0.9871420044877139
1874	5	4	10845863	constrained	0.8670526569932564	0.9870763192612388
4024	4	5	5567862	constrained	0.8673565587091209	0.9871773928363482
1546	5	5	20845863	accelerated	0.86769377729991	0.9873163263152211
2038	4	5	10845863	constrained	0.8679935704002463	0.9874126164022633
2188	4	5	5567862	accelerated	0.8687719686576292	0.9880531757546122
6383	5	5	20845863	accelerated	0.8688937353819886	0.9879468165678754
6186	5	5	20845863	constrained	0.8702288494776126	0.989219764739352
6416	5	5	20845863	constrained	0.8702288494776126	0.9889747870858753
6651	5	5	20845863	accelerated	0.8709163134800282	0.98951100830895
3007	4	4	3074060	accelerated	0.8709727824057345	0.9893302223910683
3227	4	5	8845863	constrained	0.8710083979490211	0.98912584463946
8568	5	4	10845863	constrained	0.8714305724243301	0.9893604395980333
9460	4	4	2401596	accelerated	0.8715093155746209	0.9892051073885567
6483	5	5	20845863	constrained	0.8718328014802936	0.9893275781387407
9169	4	4	3074060	constrained	0.871944363334376	0.9892095632488136
8288	4	4	3074060	accelerated	0.8720671921914592	0.9891043858048952
7459	5	5	20845863	accelerated	0.8721032201946113	0.9889008345621624
6221	5	5	20845863	constrained	0.873026221574622	0.9897028979263686
2434	4	4	5567862	constrained	0.8736733227984484	0.9901918691830279
4246	4	5	10845863	accelerated	0.8737089216600845	0.9899877139501551
8707	5	4	5567862	constrained	0.873736535677984	0.989774614225196
4001	5	5	20845863	constrained	0.874223286578417	0.9900816046664253
5777	5	4	5567862	accelerated	0.8742285314399932	0.9898432595060768
3286	5	5	20845863	accelerated	0.8744875898768987	0.9898923408843335
4086	5	4	5567862	constrained	0.8750021550671375	0.9902305523065583
6764	5	5	20845863	constrained	0.8754210230129033	0.9904603241139579
3928	5	5	20845863	accelerated	0.8756770876717934	0.990505830743372
6661	5	5	20845863	accelerated	0.8756770876717934	0.9902617435499901
6961	5	5	20845863	constrained	0.8758177426327507	0.9901767974727008
8839	4	5	5567862	accelerated	0.8761159202648497	0.9902699404175851
6064	5	5	20845863	constrained	0.8762194500234474	0.9901430820383157
4478	5	4	4750372	accelerated	0.876268312228309	0.9899545260501502
8766	4	5	8845863	accelerated	0.876281179794785	0.9897254083382399
4263	5	5	20845863	accelerated	0.8764903989918202	0.9897181203182734
3993	4	5	8845863	accelerated	0.8768472884120981	0.9898775415801029
1032	5	5	20845863	accelerated	0.8768915366104293	0.9896840288994737
8405	4	5	8845863	constrained	0.8771062386539779	0.9896829430005174
8118	5	4	5567862	constrained	0.8772664122729636	0.9896203456048747
5426	4	5	5567862	accelerated	0.8773930610124105	0.9895199697679902
6230	4	5	5567862	accelerated	0.8773930610124105	0.9892768444682929
8906	4	5	5567862	constrained	0.877737242003361	0.9894218136952649
3850	5	4	4750372	accelerated	0.877966203045339	0.9894368629113607
8018	4	5	8845863	accelerated	0.8780023490228124	0.9892346623289188
5241	4	5	5567862	accelerated	0.8785605305464504	0.989620587795204
4666	4	5	5567862	constrained	0.8788266808382288	0.9896774572678851
2266	5	4	10845863	constrained	0.8790140567319158	0.9896456099957708
4272	5	4	4750372	constrained	0.8793051702242028	0.989730543575881
4123	5	5	20845863	constrained	0.879836063482429	0.9900852612361125
4739	5	5	20845863	constrained	0.879836063482429	0.9898425337879055
726	4	4	5567862	constrained	0.8799397982018484	0.9897166014579123
7951	5	4	5567862	constrained	0.8799670283491547	0.9895047030370672
4661	4	4	3881501	constrained	0.8803443674365113	0.9896865022455048
2306	5	4	4750372	constrained	0.880421070177942	0.9895303186496635
5692	5	5	20845863	accelerated	0.8805028308032233	0.9893798948472066
4044	5	5	20845863	accelerated	0.8813082729163779	0.990042512708264
6327	5	5	20845863	constrained	0.8814510461321804	0.9899605606217758
6390	5	5	20845863	constrained	0.8822560915309665	0.9906222667080024
1502	4	5	5567862	accelerated	0.8822909574936275	0.9904190811982037
866	4	4	3074060	accelerated	0.8825515258766737	0.9904692962210946
4103	5	4	10845863	accelerated	0.8825782616324412	0.9902571253377195
2043	4	4	2401596	accelerated	0.8833484572368503	0.9908790198630912
7970	5	4	10845863	accelerated	0.8836773405426908	0.991005697886219
6301	4	4	5567862	accelerated	0.8837487230108064	0.9908436085747839
8154	5	4	4750372	constrained	0.8838007611355324	0.9906599152054124
2098	5	5	20845863	constrained	0.8838587006722651	0.990482924880348
4611	5	5	20845863	accelerated	0.8841116298816433	0.9905244798649563
6058	5	5	20845863	accelerated	0.8841116298816433	0.9902827116248135
2021	4	5	5567862	accelerated	0.8841510171609757	0.9900851678261877
6152	5	5	20845863	constrained	0.8850480921824462	0.9908479373079399
7594	5	5	20845863	constrained	0.8850480921824462	0.9906062670793282
6570	5	5	20845863	accelerated	0.8853294376280906	0.9906795389600848
1979	5	5	20845863	constrained	0.8854432771035707	0.9905653824057254
7308	5	5	20845863	constrained	0.8854432771035707	0.9903239577451343
313	4	5	8845863	accelerated	0.8860828699613242	0.9907978290088979
7090	5	5	20845863	accelerated	0.8861313290015589	0.9906106379508292
4056	5	4	5567862	constrained	0.8861709425653955	0.9904136520780809
4799	5	5	20845863	constrained	0.8870208514719535	0.9911221542256623
7330	4	5	8845863	accelerated	0.8872120635515219	0.9910944887142001
8373	5	4	5567862	constrained	0.8872976535534317	0.9909488761637133
3886	5	4	10845863	accelerated	0.8880347262441114	0.9915307442175736
6090	5	5	20845863	accelerated	0.8889411156846344	0.9923013329790288
3467	5	4	5567862	constrained	0.8898620613360841	0.9930877917002164
1186	5	5	20845863	constrained	0.8906409180030616	0.9937153349662168
6707	5	5	20845863	constrained	0.8906409180030616	0.9934737901594676
8821	5	4	10845863	accelerated	0.8907194160582864	0.9933199028654864
2455	5	5	20845863	constrained	0.8910466539779055	0.9934434147484471
6313	5	5	20845863	accelerated	0.8921288162294523	0.9944083404607619
4577	4	5	10845863	accelerated	0.892309341180416	0.9943680346471416
5494	5	4	5567862	accelerated	0.8929107965367281	0.9947967092272507
8238	5	4	10845863	accelerated	0.8929404521371153	0.9945882851595199
1963	4	5	8845863	constrained	0.8933208949405527	0.9947705864795429
3358	5	5	20845863	constrained	0.8938041239081218	0.995067230619692
2057	5	4	10845863	accelerated	0.8945566903868695	0.9956635101104399
289	4	4	4750372	accelerated	0.8952761139893317	0.9962226205375952
1278	4	4	10845863	accelerated	0.8952953059340913	0.9960024627712838
2428	4	4	3074060	constrained	0.8954101752353235	0.9958888255343915
132	5	5	20845863	accelerated	0.8957135278575681	0.9959848265903513
6326	5	5	20845863	accelerated	0.8969014901974633	0.9970641808420929
7134	5	5	20845863	constrained	0.8970324585902315	0.9969682616785112
6436	5	4	10845863	accelerated	0.8972869522156209	0.9970096425466064
6619	5	5	20845863	constrained	0.8974314802581632	0.9969288460190537
7017	5	5	20845863	accelerated	0.897709619356867	0.9969964770640518
189	5	4	4750372	constrained	0.8979749215060566	0.9970498221125802
